"COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_001","DESVIOS_MELHOR_INDICADOR_01","INDICADOR_002","DESVIOS_MELHOR_INDICADOR_02","INDICADOR_004","DESVIOS_MELHOR_INDICADOR_04","INDICADOR_007","DESVIOS_MELHOR_INDICADOR_07","INDICADOR_009","DESVIOS_MELHOR_INDICADOR_09","INDICADOR_020","DESVIOS_MELHOR_INDICADOR_020","INDICADOR_021","DESVIOS_MELHOR_INDICADOR_021","INDICADOR_035","DESVIOS_MELHOR_INDICADOR_035","INDICADOR_041","DESVIOS_MELHOR_INDICADOR_041","INDICADOR_101","DESVIOS_MELHOR_INDICADOR_101","INDICADOR_102","DESVIOS_MELHOR_INDICADOR_102","INDICADOR_103","DESVIOS_MELHOR_INDICADOR_103","INDICADOR_105","DESVIOS_MELHOR_INDICADOR_105","INDICADOR_106","DESVIOS_MELHOR_INDICADOR_106","INDICADOR_107","DESVIOS_MELHOR_INDICADOR_107","INDICADOR_108","DESVIOS_MELHOR_INDICADOR_108","INDICADOR_109","DESVIOS_MELHOR_INDICADOR_109","INDICADOR_110","DESVIOS_MELHOR_INDICADOR_110","INDICADOR_111","DESVIOS_MELHOR_INDICADOR_111","INDICADOR_112","DESVIOS_PIOR_INDICADOR_112","INDICADOR_113","DESVIOS_PIOR_INDICADOR_113","INDICADOR_114","DESVIOS_PIOR_INDICADOR_114"
250400,2007,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25915.4455991682,4,71046.6715752535,4,0.330374532108705,2,2.74147983693299,-2,0.285387862635827,-1,27411123.3,4,48693097.93,4,0.00241306887410332,-2,0.002812824556,-1,0.02384652864,1,0.18533250898,2,22427449.06,4,0.5078197676,-1
250400,2008,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",78.44,-2,38.98,-1,51.8,-2,0.71,3,2.4,3,55.28,-1,50.56,1,83.33,2,0,2,30665.2826291677,4,75061.3098447442,4,0.356460369344836,3,2.44776187953176,-3,0.357599069394963,-1,34726066.99,4,62609658.95,4,0.003230884995427,-3,0.019227507057,1,0.01922750706,1,0.15823749248,2,24950138.69,4,0.5151261411,-1
250400,2009,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",82.88,-2,34.11,-1,52.49,-2,0.66,2,2.58,2,51.62,-1,52.65,1,66.67,0,14.29,2,37965.0319626168,4,93419.2780702197,4,0.342613061806956,2,2.46066638801219,-3,0.458078141825514,1,47959354.86,4,73231334.18,4,0.0024000358095573,-2,0.007223694029,-1,0.00722369403,-1,0.17705639745,2,32886954.6,4,0.3239348764,-1
250400,2010,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",86.01,-2,31.68,-1,56.13,-3,0.71,2,2.75,3,48.67,-1,63.2,1,66.67,0,85.71,4,42927.7245114132,4,104554.29845345,4,0.357335704621097,2,2.43558911271087,-2,0.362899779017301,-1,35723660.2,4,87734849.31,4,0.038442116465771,1,0.003127687355,-1,0.01036844295,-1,0.20850371097,2,38357960.22,4,0.3259804702,-1
250400,2010,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",86.01,-2,31.68,-1,56.13,-3,0.71,2,2.75,3,48.67,-1,63.2,1,66.67,0,85.71,4,42927.7245114132,4,104554.29845345,4,0.357335704621097,2,2.43558911271087,-2,0.362899779017301,-1,35723660.2,4,87734849.31,4,0.038442116465771,1,0.010368442948,-1,0.01036844295,-1,0.20850371097,2,38357960.22,4,0.3259804702,-1
250400,2011,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",86.66,-2,31.95,-1,56.6,-2,0.82,2,2.67,2,46.87,-1,51.03,-1,62.5,1,100,4,47635.8029095541,4,115876.233515924,4,0.365783892288447,2,2.43254498587832,-2,0.301309678261535,-1,45267935.68,4,97181535.16,4,0.0418327079126379,1,0.002908237092,-1,0.01648566557,1,0.1702904715,2,48437539.54,4,0.3093248913,-1
250400,2011,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",86.66,-2,31.95,-1,56.6,-2,0.82,2,2.67,2,46.87,-1,51.03,-1,62.5,1,100,4,47635.8029095541,4,115876.233515924,4,0.365783892288447,2,2.43254498587832,-2,0.301309678261535,-1,45267935.68,4,97181535.16,4,0.0418327079126379,1,0.01648566557,1,0.01648566557,1,0.1702904715,2,48437539.54,4,0.3093248913,-1
250400,2012,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",82.09,-2,34.26,-1,63.62,-2,1.12,2,2.85,2,2.85,2,2.85,2,25,1,100,4,58917.7187598076,4,136496.698385219,4,0.391878397002015,3,2.31673427380447,-3,0.235077736375969,-2,75521442.47,4,109736525.94,4,0.0414262803719362,1,0.00226392188,-1,0.01485307776,-1,0.12733840322,2,77600905.96,4,0.3420747764,1
250400,2012,2503,"Agreste Paraibano",250317,"Campina Grande","Campina Grande",82.09,-2,34.26,-1,63.62,-2,1.12,2,2.85,2,2.85,2,2.85,2,25,1,100,4,58917.7187598076,4,136496.698385219,4,0.391878397002015,3,2.31673427380447,-3,0.235077736375969,-2,75521442.47,4,109736525.94,4,0.0414262803719362,1,0.014853077763,1,0.01485307776,-1,0.12733840322,2,77600905.96,4,0.3420747764,1
250403,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.824527754764,1,2437.06117232809,2,0.195169650512281,-2,4.59975151142137,1,0.52399594303787,1,1231154.3,-1,37261.73,-1,NA,NA,0.008272407895,-1,0.0082724079,-2,0,0,821702.42,-1,0.167362612,-2
250403,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",100,4,46,1,100,4,0.07,-1,0.79,-1,73.12,2,45.16,-1,83.33,2,0,2,796.913475479744,2,3200.3662771855,2,0.230106944198804,1,4.01595201443779,1,0.329853382621576,-1,1838524.44,1,4499.18,-2,NA,NA,0.013773010486,1,0.01377301049,-1,0,0,1253288.98,1,0.169548283,-2
250403,2009,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",63.44,-3,41.23,1,100,4,0.26,1,1.14,1,67.14,1,45.71,-1,83.33,2,0,2,851.682015371477,2,3169.4866353544,2,0.239208674049474,1,37214436587251,2,0.459006753341386,1,1978103.8,1,NA,NA,NA,NA,0.008289960077,-1,0.00828996008,-1,0,2,1317892.47,1,0.4590817672,-1
250403,2010,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",100,4,42.98,1,100,4,0.27,1,0.96,-1,58.56,1,58.56,1,83.33,2,0,0,864.173242220353,2,3415.45829688814,2,0.23384622394649,1,3.95228425276473,-1,0.324030254793133,-1,2032445.37,1,NA,NA,NA,NA,0.010977399718,-1,0.01097739972,-1,0,0,1312647.29,1,0.6713046608,2
250403,2011,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",100,4,27.55,-1,100,4,0.58,1,1.3,1,50,-1,56.52,-1,87.5,2,57.14,1,996.756659751037,2,4179.8940373444,2,0.225775516224257,1,41934949683591,3,0.235683255761201,-2,2341651.67,1,NA,NA,NA,NA,0.025198690583,1,0.02519869058,1,0,0,1615030.75,1,0.641927815,2
250403,2012,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",100,4,25.64,-1,100,4,0.45,1,1.77,1,1.77,1,1.77,1,87.5,3,0,-4,1129.5251454322,2,4499.44260139287,2,0.239767538724584,1,39834815715158,2,0.18722479398883,-2,2718877.28,1,NA,NA,NA,NA,0.013888729305,1,0.01388872931,-1,0,0,1701981.98,-1,0.5946606898,2
250407,2007,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.475408492341,-1,525.183472184897,-1,0.222189694297069,-1,3.76541985330508,-1,0.73523893360963,2,850855.31,-1,167691.28,-1,0.00359545888917912,-2,0.015123085843,1,0.01512308584,-1,0,0,557593.29,-1,0.4270578235,-1
250407,2008,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,41.57,-1,78.78,-2,0.28,1,0.76,-1,32.39,-2,67.61,2,0,-4,0,2,189.676485397784,-1,702.063562077399,-1,0.20768905506686,-1,3.70137373963383,-1,1.11351648016171,2,1058841.3,-1,219398.68,-1,0.0164332540414675,-1,0.007056643593,-1,0.00700161649,-1,0,0,676576.15,-1,0.3819056575,-1
250407,2008,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,41.57,-1,78.78,-2,0.28,1,0.76,-1,32.39,-2,67.61,2,0,-4,0,2,189.676485397784,-1,702.063562077399,-1,0.20768905506686,-1,3.70137373963383,-1,1.11351648016171,2,1058841.3,-1,219398.68,-1,0.0164332540414675,-1,0.007001616492,-1,0.00700161649,-1,0,0,676576.15,-1,0.3819056575,-1
250407,2009,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,28.89,-2,100,4,0.15,-1,1.57,2,38.03,-2,57.75,1,0,-4,0,2,174.660755148741,-1,820.827315503432,-1,0.193187690945348,-2,4.69955208200271,1,0.476761145338954,1,1189200.69,-1,5304,-2,0.00655688372687164,-1,0.014754296495,1,0.0147542965,1,0,2,908286.36,-1,0.633356949,1
250407,2009,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,28.89,-2,100,4,0.15,-1,1.57,2,38.03,-2,57.75,1,0,-4,0,2,174.660755148741,-1,820.827315503432,-1,0.193187690945348,-2,4.69955208200271,1,0.476761145338954,1,1189200.69,-1,5304,-2,0.00655688372687164,-1,0.00057114642,-2,0.0147542965,1,0,2,908286.36,-1,0.633356949,1
250407,2010,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,36.62,-1,100,4,0.08,-1,1.67,2,41.43,-1,67.14,1,0,-4,0,0,224.603580334372,-1,928.405602153585,-1,0.21696876994679,-1,4.13352984298579,1,0.475428396696558,1,1552185.93,-1,NA,NA,0.00733643577579432,-1,0.000157703626,-2,0.01336446134,-1,0,0,1096914.61,-1,0.5922667014,1
250407,2010,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,36.62,-1,100,4,0.08,-1,1.67,2,41.43,-1,67.14,1,0,-4,0,0,224.603580334372,-1,928.405602153585,-1,0.21696876994679,-1,4.13352984298579,1,0.475428396696558,1,1552185.93,-1,NA,NA,0.00733643577579432,-1,0.013364461338,1,0.01336446134,-1,0,0,1096914.61,-1,0.5922667014,1
250407,2011,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,37.97,1,100,4,0.03,-2,1.58,1,50,-1,64.29,1,0,-4,0,-4,249.957116685457,-1,1063.54324126268,-1,0.203987629590638,-1,4.25490282239507,1,0.647355231227093,1,1734919.23,-1,NA,NA,0.00897715431119329,-1,0.01288480882,1,0.01288480882,-1,0,0,1188427.51,-1,0.4421030335,1
250407,2012,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,40.35,1,100,4,0.08,-2,2.28,2,2.28,2,2.28,2,0,-4,0,-4,286.711661525519,-1,1162.18081744251,-1,0.188285405397685,-1,4.05348290076116,1,1.25760320221035,2,1980262.45,-1,NA,NA,0.0179785966011794,-1,0.012509118312,1,0.01250911831,-1,0,0,1364086.13,-1,0.4666756157,1
250407,2012,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",100,4,40.35,1,100,4,0.08,-2,2.28,2,2.28,2,2.28,2,0,-4,0,-4,286.711661525519,-1,1162.18081744251,-1,0.188285405397685,-1,4.05348290076116,1,1.25760320221035,2,1980262.45,-1,NA,NA,0.0179785966011794,-1,0.00108713323,-2,0.01250911831,-1,0,0,1364086.13,-1,0.4666756157,1
250410,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.607915997246,-1,1025.70882028919,1,0.189097361790348,-2,5.01304563555105,2,0.275235441097176,-1,313471.07,-2,578005.62,-1,NA,NA,NA,NA,NA,NA,0,0,403569.59,-2,0.109150571,-2
250410,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",100,4,52.17,1,100,4,0,-4,0.09,-2,42.5,-1,37.5,-1,33.33,-1,0,2,203.067515042118,-1,1016.34517248295,-1,0.176453649517736,-2,5.00496188310648,2,0.662248756815629,1,272158.56,-2,740336.07,-1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
250410,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",100,4,15.38,-3,100,4,0,-4,0.13,-2,37.5,-2,40.63,-1,100,4,0,2,221.312424121406,-1,1090.93599241214,-1,0.184599880982801,-2,4.92939335305317,1,0.487728232703284,1,369084.36,-2,739248.26,-1,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA
250410,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",100,4,33.33,-1,100,4,0.04,-2,0.55,-2,29.63,-2,44.44,-1,50,-1,0,0,280.353179551122,-1,1261.60918536991,-1,0.185417596754668,-2,4.50007090124639,1,0.893160472165979,2,1000742.55,-1,348280.67,-1,NA,NA,NA,NA,NA,NA,2.689281e-05,1,697376.02,-2,0.1795027401,-2
250410,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",100,4,33.33,-1,100,4,0.08,-2,0.79,-1,38.46,-1,80.77,2,12.5,-1,71.43,2,286.913728461698,-1,1462.18094872327,-1,0.162325744777265,-2,5.09623905611915,2,1.06421319606149,2,972780.93,-1,409282.5,-1,NA,NA,NA,NA,NA,NA,0,0,776069.94,-2,0.3016283678,-1
250410,2012,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",100,4,26.09,-1,100,4,0,-4,0.53,-2,0.53,-2,0.53,-2,62.5,1,57.14,1,281.397955205309,-1,1563.18166321029,-1,0.151525933547849,-2,5.55505693731777,2,1.04447343075759,2,933854.83,-1,422686.11,-1,NA,NA,NA,NA,NA,NA,0.00026531045,1,874452.83,-2,0.2461451042,-1
250415,2007,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0584949364361,-2,226.068754578755,-2,0.204033066952861,-1,4.51609172161119,1,0.385074618406815,-1,1358728.77,1,5760,-2,NA,NA,0.021120217147,1,NA,NA,0,0,793463.12,-1,0.6447385254,1
250415,2008,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",100,4,29.87,-2,100,4,0.16,1,0.33,-2,69.6,2,53.6,1,33.33,-1,0,2,68.0135105932203,-2,263.438037782486,-2,0.234038435240062,1,38733192197367,2,0.399483232451396,-1,1687557.37,1,178134.75,-1,NA,NA,0.031384228443,2,NA,NA,0,0,889892.68,-1,0.685266261,1
250415,2009,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",100,4,41.46,1,100,4,0.14,-1,0.37,-2,78.3,3,53.77,1,66.67,0,0,2,60.8085601376985,-2,284.528977097091,-2,0.201978164023371,-1,4.67909413498342,1,0.271936115416776,-1,1686472.55,1,12844.55,-2,0.000635642778624982,-4,0.017723218677,1,NA,NA,0,2,933136.7,-1,0.6752014631,2
250415,2010,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",100,4,43.86,1,100,4,0.06,-1,0.27,-2,66.96,2,58.93,1,83.33,2,0,0,65.6378159880385,-2,300.722078305922,-2,0.202159381928119,-1,4.58153693536548,1,0.365055156786675,-1,1818875.02,1,10549.22,-2,0.00352981291114832,-1,0.027330170382,1,NA,NA,0,0,1159910.48,-1,0.4071199023,1
250415,2011,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",100,4,43.86,1,100,4,0.06,-2,0.39,-2,64.89,2,60.64,-1,50,0,28.57,0,79.9596169006293,-2,354.287841435585,-2,0.210437311641078,-1,4.43083465339611,1,0.321174352048708,-1,2208232.02,1,8444,-2,0.000484996912814765,-2,0.040990550153,2,NA,NA,0,0,1379160.99,-1,0.3867781059,1
250415,2012,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",100,4,42.28,1,100,4,0.38,-1,1.25,-1,1.25,-1,1.25,-1,12.5,0,28.57,-1,82.8523185116407,-2,377.56644348155,-2,0.192406306671517,-1,4.55710172345391,1,0.640233110831087,1,2306031.35,1,2285,-3,NA,NA,0.04189921898,2,NA,NA,0,0,1473052.96,-1,0.4041480759,1
250420,2007,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.7594310383,1,1106.73636927164,1,0.230992035956669,-1,3.39740392394509,-1,0.931749658594805,2,1416455.35,1,NA,NA,NA,NA,0.037377960534,2,NA,NA,0,0,NA,NA,0.914440624,3
250420,2008,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",100,4,38,-1,100,4,0.1,-1,0.26,-2,58.82,-1,41.18,-1,50,-1,0,2,349.765865824439,1,1397.31325854934,1,0.185587895583376,-2,3.99499606759998,1,1.39328637860486,2,1605775.09,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.382356913,-1
250420,2009,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",100,4,36.25,-1,100,4,0.06,-1,0.32,-2,64.94,1,48.05,-1,33.33,-2,0,2,313.709610726644,1,1222.39209342561,1,0.202702515019909,-1,3.89657202593885,-1,1.03676587518083,2,1450593.24,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0.1908382005,-1
250420,2010,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",100,4,33.33,-1,100,4,0.04,-2,0.48,-2,68.18,2,56.06,-1,33.33,-1,0,0,316.297173673784,-1,1222.25334800792,-1,0.194718006164929,-1,3.86425630621824,-1,1.27137557341894,2,1407732.06,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0807004746,-2
250420,2011,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",100,4,24.56,-2,100,4,0.12,-1,0.71,-2,61.04,1,48.05,-1,37.5,-1,0,-4,190.858634872019,-1,1219.28049660906,-1,0.114571550476954,-3,6.38839577484482,2,2.33977448938797,3,872414.82,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0524913817,-2
250420,2012,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",100,4,31.82,-1,100,4,0.1,-2,1.16,-1,1.16,-1,1.16,-1,12.5,0,0,-4,486.224119182253,1,1701.5606937799,1,0.236038313463721,1,3.49953987605889,-1,0.737060467866626,1,2197452.08,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1300965.6,-1,0.3146978646,1
250430,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.670678397914,1,987.934977485484,1,0.345451790654627,2,2.50954676509308,-3,0.385213161045994,-1,NA,NA,6140145.85,3,NA,NA,0.018229436706,1,0.0558434378,2,0,0,4410529.87,2,0.5050338147,-1
250430,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.670678397914,1,987.934977485484,1,0.345451790654627,2,2.50954676509308,-3,0.385213161045994,-1,NA,NA,6140145.85,3,NA,NA,0.055843437801,2,0.0558434378,2,0,0,4410529.87,2,0.5050338147,-1
250430,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,64.7,2,100,4,0.11,-1,0.91,1,25,-3,63.11,2,16.67,-2,0,2,469.357036172695,1,1216.76047396788,1,0.350605888706026,3,2.59239849452302,-3,0.259806879695534,-1,NA,NA,7921119.35,3,NA,NA,0.050076309883,2,0.05007630988,2,0,0,5365221.43,2,0.6121830204,1
250430,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,64.7,2,100,4,0.11,-1,0.91,1,25,-3,63.11,2,16.67,-2,0,2,469.357036172695,1,1216.76047396788,1,0.350605888706026,3,2.59239849452302,-3,0.259806879695534,-1,NA,NA,7921119.35,3,NA,NA,0.011498578946,-1,0.05007630988,2,0,0,5365221.43,2,0.6121830204,1
250430,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,52.28,2,100,4,0.61,2,0.96,1,16.08,-3,66.96,1,83.33,2,28.57,4,485.178244287541,1,1362.38921776839,1,0.338651525771697,2,2.80801794764929,-2,0.144869973706634,-2,NA,NA,8188142.85,2,NA,NA,0.000552005799,-2,0.06093926414,2,0,2,6009471.46,2,0.5634328154,1
250430,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,52.28,2,100,4,0.61,2,0.96,1,16.08,-3,66.96,1,83.33,2,28.57,4,485.178244287541,1,1362.38921776839,1,0.338651525771697,2,2.80801794764929,-2,0.144869973706634,-2,NA,NA,8188142.85,2,NA,NA,0.060939264136,2,0.06093926414,2,0,2,6009471.46,2,0.5634328154,1
250430,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,56.43,2,100,4,0.6,2,1.12,1,20.47,-2,64.71,1,0,-4,28.57,2,541.741300985678,1,1349.171886402,1,0.37368247746065,3,2.49043571894415,-2,0.185633030105781,-2,NA,NA,9256828.21,2,NA,NA,0.010943374461,-1,0.05668544778,2,0.0018492248,1,6870289.98,2,0.4536124711,1
250430,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,56.43,2,100,4,0.6,2,1.12,1,20.47,-2,64.71,1,0,-4,28.57,2,541.741300985678,1,1349.171886402,1,0.37368247746065,3,2.49043571894415,-2,0.185633030105781,-2,NA,NA,9256828.21,2,NA,NA,0.05668544778,2,0.05668544778,2,0.0018492248,1,6870289.98,2,0.4536124711,1
250430,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,60.87,2,100,4,0.82,2,1.35,1,15.69,-3,69.12,1,12.5,-1,57.14,1,599.036251019188,1,1519.45200413111,1,0.343546694210937,2,2.53649424645995,-2,0.374318219067666,-1,415214.56,-2,9612968.9,2,NA,NA,0.002295115381,-1,0.07462035255,2,0.01312483507,2,6554245.41,2,0.5238236384,1
250430,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,60.87,2,100,4,0.82,2,1.35,1,15.69,-3,69.12,1,12.5,-1,57.14,1,599.036251019188,1,1519.45200413111,1,0.343546694210937,2,2.53649424645995,-2,0.374318219067666,-1,415214.56,-2,9612968.9,2,NA,NA,0.074620352554,2,0.07462035255,2,0.01312483507,2,6554245.41,2,0.5238236384,1
250430,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,62.15,2,100,4,0.78,1,2.5,2,2.5,2,2.5,2,0,-4,57.14,1,695.992429323349,1,1820.53642519941,1,0.349605703977501,2,26157417070892,2,0.244623523291468,-2,585924.07,-2,7559684.67,2,NA,NA,0.051287288619,2,0.05128728862,2,0.27998408878,2,8107990.32,2,0.5459651011,2
250430,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",100,4,62.15,2,100,4,0.78,1,2.5,2,2.5,2,2.5,2,0,-4,57.14,1,695.992429323349,1,1820.53642519941,1,0.349605703977501,2,26157417070892,2,0.244623523291468,-2,585924.07,-2,7559684.67,2,NA,NA,0.033664965429,2,0.05128728862,2,0.27998408878,2,8107990.32,2,0.5459651011,2
250435,2007,2502,"Borborema",250211,"Cariri Oriental","Caturité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.557313067785,-1,927.723443396226,-1,0.22470494556105,-1,4.24476047208952,1,0.205519861096614,-2,146523.75,-2,887946.05,1,0.00889918759705964,-1,0.164201085311,2,NA,NA,0,0,824828.74,-1,0.545654436,-1
250435,2008,2502,"Borborema",250211,"Cariri Oriental","Caturité",100,4,44.71,1,100,4,0.74,3,1.5,2,64.38,1,63.01,2,83.33,2,28.57,4,257.584400580552,-1,930.982314949202,-1,0.253959939611231,1,3614280650734,2,0.323348258498016,-1,223862.22,-2,1243521.15,1,0.0341484757582409,1,0.139043253099,2,NA,NA,0,0,961736.75,-1,0.6275647242,1
250435,2009,2502,"Borborema",250211,"Cariri Oriental","Caturité",100,4,25,-2,100,4,0.69,2,1.69,2,68.35,1,78.48,2,83.33,2,28.57,4,245.181276534296,-1,1012.49771841155,-1,0.227758435696547,1,4.12958824883973,-1,0.261028489204369,-1,228145.32,-2,1099454.22,1,0.0358481740827507,1,0.182235981365,3,NA,NA,0,2,1095663.59,-1,0.6692333587,1
250435,2010,2502,"Borborema",250211,"Cariri Oriental","Caturité",100,4,28.42,-2,100,4,0.35,1,1.83,2,50,-1,75,2,83.33,2,57.14,2,288.722501518834,-1,1075.81295109356,-1,0.251050676948992,1,3.72611398638559,-1,0.257145537758918,-1,373540.88,-2,NA,NA,0.0533511433855181,1,NA,NA,NA,NA,0.75014653602,3,1192039.12,-1,0.3182940038,-1
250435,2011,2502,"Borborema",250211,"Cariri Oriental","Caturité",100,4,16.67,-3,100,4,0.24,-1,1.93,2,52.7,1,62.16,1,25,-1,85.71,3,300.958016992869,-1,1281.87555454408,-1,0.225188567785983,1,4.25931685539531,1,0.181405912335911,-2,231511.73,-2,30015.47,-2,0.0245612719396168,1,NA,NA,NA,NA,0.84359495111,4,1320888.08,-1,0.0688287006,-2
250435,2012,2502,"Borborema",250211,"Cariri Oriental","Caturité",100,4,13.7,-2,100,4,0.65,1,2.61,2,2.61,2,2.61,2,62.5,1,42.86,0,406.742334040618,-1,1433.76864504395,-1,0.225971195837666,-1,3.52500471441159,-1,0.900338065640707,1,297712.27,-2,176439.89,-1,0.0511636510728498,1,NA,NA,NA,NA,0.77215689606,4,1488378.09,-1,0.2925764997,-1
250440,2007,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.531423596601,-1,554.519479500395,-1,0.352335637729697,2,2.65916507899116,-2,0.179037739331678,-2,4491141.27,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3109249.93,2,0.87383044,2
250440,2008,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",100,4,38.89,-1,100,4,0.01,-2,0.49,-1,65.8,1,22.48,-2,0,-4,0,2,259.140586739683,-1,706.839884118913,-1,0.338957521251972,2,2.72763094740138,-2,0.222591240636824,-2,5299943.28,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.8668989933,3
250440,2009,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",66.68,-3,46.53,1,100,4,0.02,-2,0.71,-1,68.06,1,22.9,-2,66.67,0,0,2,331.071503333813,1,805.396189859452,-1,0.383032250259338,3,2.43269560125018,-3,0.178050620048244,-2,6901847.63,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4843445.79,2,0.8320524998,3
250440,2010,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",83.39,-2,46.49,1,100,4,0.13,-1,1.1,1,57.74,1,32.64,-2,0,-4,0,0,351.3936,1,895.599136448598,-1,0.362394611883801,2,2.54870645466678,-2,0.210716470530136,-2,4479535.14,2,3040287.9,2,NA,NA,NA,NA,NA,NA,0,0,5622383.42,2,0.8406109913,3
